area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed,review_status,Name.Status,Referred.iNaturalist.Id,Referred.iNaturalist.Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
ogi,Lamiaceae,Mentha spicata,Mentha spicata,"Occasionaly naturalizing, low, wet places; all islands.",,,,remaining,accepted,62652,Mentha spicata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Nepetoideae,Mentheae,Mentha,spicata,,
ogi,Lamiaceae,Prunella vulgaris,Prunella vulgaris,"Lawns, gardens, disturbed ground, all islands.",,,,remaining,accepted,52764,Prunella vulgaris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Nepetoideae,Mentheae,Prunella,vulgaris,,
ogi,Lamiaceae,Stachys byzantina,Stachys byzantina,"HJ farm pasture, Mayne 1980. persisting? Pollom S Pender iNaturalist report 2017.",,,,remaining,accepted,127480,Stachys byzantina,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Lamioideae,Stachydeae,Stachys,byzantina,,
ogi,Lamiaceae,Stachys cooleyae,Stachys chamissonis cooleyae,"Streambanks, fens, ditches, all islands.",,,,remaining,invalid,52627,Stachys chamissonis cooleyae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Lamioideae,Stachydeae,Stachys,chamissonis,,Stachys chamissonis cooleyae
ogi,Lentibulariaceae,Utricularia gibba,Utricularia gibba,"AS McCoskrie Rd, Galiano 2018. AS Great Beaver Swamp and ER128, Galiano iNaturalist observations 2018-19.",,,,remaining,accepted,79464,Utricularia gibba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lentibulariaceae,,,Utricularia,gibba,,
ogi,Lentibulariaceae,Utricularia minor,Utricularia minor,"HJ Blackbird Hill wetland, Saturna1996",,,,remaining,accepted,79466,Utricularia minor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lentibulariaceae,,,Utricularia,minor,,
ogi,Lentibulariaceae,Utricularia vulgaris ssp. macrorhiza,Utricularia macrorhiza,"Sphagnum bog, Galiano 1981. AS same 2020.",,,,remaining,unaccepted,79465,Utricularia macrorhiza,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lentibulariaceae,,,Utricularia,macrorhiza,,
ogi,Liliaceae,Erythronium oregonum ssp. oregonum,Erythronium oregonum,"Grassy shorelines and points, rarely away from salt water. All islands.",,,,remaining,unaccepted,59520,Erythronium oregonum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Lilieae,Erythronium,oregonum,,
ogi,Liliaceae,Erythronium revolutum,Erythronium revolutum,Sigvardsen Montague Park Galiano 2016. Suspected hybrid (outside range of E. revolutum). Very pink tepals in iNaturalist photo.,,,,remaining,accepted,77081,Erythronium revolutum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Lilieae,Erythronium,revolutum,,
ogi,Liliaceae,Fritillaria affinis,Fritillaria affinis,"Grassy ridges, points usually near salt water and with Erythronium oreganum. All islands.",,,,remaining,accepted,50618,Fritillaria affinis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Lilieae,Fritillaria,affinis,,
ogi,Liliaceae,Lilium columbianum,Lilium columbianum,"Damp, open woods and meadows, roadsides. All islands.",,,,remaining,accepted,77744,Lilium columbianum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Lilieae,Lilium,columbianum,,
ogi,Liliaceae,Prosartes hookeri,Prosartes hookeri,"Field in Port Washington, North Pender HJ June 1981. Possibly planted.",,,,remaining,accepted,51071,Prosartes hookeri,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Streptopoideae,,Prosartes,hookeri,,
ogi,Liliaceae,Streptopus amplexifolius,Streptopus amplexifolius,HJ Saturna in splash zone of shaded waterfall.,,,,remaining,accepted,79273,Streptopus amplexifolius,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Streptopoideae,,Streptopus,amplexifolius,,
ogi,Lycopodiaceae,Huperzia selago,Huperzia selago,Macoun Mayne 1914.,,,,remaining,accepted,119147,Huperzia selago,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Huperzioideae,,Huperzia,selago,,
ogi,Lycopodiaceae,Lycopodium clavatum,Lycopodium clavatum,"Open, mossy areas in mature upland forest. Saturna, South Pender, Galiano.",,,AS,complete,accepted,77914,Lycopodium clavatum,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Lycopodium,clavatum,,
ogi,Malvaceae,Alcea rosea,Alcea rosea,"Spreading on Scoones Point, Galiano.",,,,remaining,accepted,62205,Alcea rosea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Malvaceae,Malvoideae,Malveae,Alcea,rosea,,
ogi,Malvaceae,Malva moschata,Malva moschata,"Waste ground, roadsides, all islands.",,,,remaining,accepted,55977,Malva moschata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Malvaceae,Malvoideae,Malveae,Malva,moschata,,
ogi,Malvaceae,Malva neglecta,Malva neglecta,"Waste places, farm yards, Saturna, Mayne, Galiano",,,,remaining,accepted,77952,Malva neglecta,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Malvaceae,Malvoideae,Malveae,Malva,neglecta,,
ogi,Malvaceae,Malva sylvestris,Malva sylvestris,"Farm fields, vineyard fields, Saturna.",,,,remaining,accepted,56162,Malva sylvestris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Malvaceae,Malvoideae,Malveae,Malva,sylvestris,,
ogi,Malvaceae,Sidalcea hendersonii,Sidalcea hendersonii,"Browning Harbour salt marsh, N Pender.",,,,remaining,accepted,168942,Sidalcea hendersonii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Malvaceae,Malvoideae,Malveae,Sidalcea,hendersonii,,
ogi,Melanthiaceae,Toxicoscordion venenosum var. venenosum,Toxicoscordion venenosum venenosum,"Grassy bluffs and ridges, all islands.",,,,remaining,accepted,81432,Toxicoscordion venenosum venenosum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Melanthiaceae,,Melanthieae,Toxicoscordion,venenosum,,Toxicoscordion venenosum venenosum
ogi,Menyanthaceae,Menyanthes trifoliata,Menyanthes trifoliata,"Huggins Devina Drive, Galiano 2016. AS same 2020.",,,,remaining,accepted,78016,Menyanthes trifoliata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Menyanthaceae,,,Menyanthes,trifoliata,,
ogi,Montiaceae,Calandrinia ciliata,Calandrinia ciliata,"Grassy, south facing bulffs, shorline ridges. All islands.",,,,remaining,accepted,489239,Calandrinia ciliata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Calandrinia,ciliata,,
ogi,Montiaceae,Claytonia exigua ssp. exigua,Claytonia exigua exigua,"Dry, shady sandy ground; all islands. ssp exigua and glauca both reported for Galiano.",,,,remaining,accepted,57234,Claytonia exigua exigua,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,exigua,Claytonia exigua exigua,
ogi,Montiaceae,Claytonia parviflora,Claytonia parviflora,"Galiano location? FL Prevost Island 2004. JP-MF Mt. Norman, S Pender 1984. HJ Brown Ridge, Saturna 1999",,,,remaining,accepted,58294,Claytonia parviflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,parviflora,,
ogi,Montiaceae,Claytonia perfoliata,Claytonia perfoliata,"Open to shady, moist ground,; forming pure stands on slightly disturbed ground. All islands.",,,,remaining,accepted,52994,Claytonia perfoliata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,perfoliata,,
ogi,Montiaceae,Claytonia rubra,Claytonia rubra,"WBS Sturdies Bay, Galiano 1974. Lomer N&S Pender. Ceska & FL East Point and Brown Ridge, Saturna. FL Prevost Island 2004.",,,,remaining,accepted,64184,Claytonia rubra,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,rubra,,
ogi,Montiaceae,Claytonia sibirica,Claytonia sibirica,Moist woods and thickets; all islands,,,,remaining,accepted,55767,Claytonia sibirica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,sibirica,,
ogi,Montiaceae,Montia dichotoma,Montia dichotoma,"Open, grassy slopes, mossy rock seeps on shorelines. Brown Ridge and East Point, Saturna. Bellhouse Park, Galiano.",,,AS,complete,accepted,78119,Montia dichotoma,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,dichotoma,,
ogi,Montiaceae,Montia fontana,Montia fontana,"Moist meadows, seeps, vernal pools, margins of pond. All islands",,,AS,complete,accepted,58990,Montia fontana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,fontana,,
ogi,Montiaceae,Montia howellii,Montia howellii,"Trails, lake shorelines, mossy rock outcrops; all islands. Mossy rock shore on Dusenberg Park, Gabriola has mix of M. howellii, M. fontana, Limnanthes macounii and Myosurus minimus.",,,AS,complete,accepted,78121,Montia howellii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,howellii,,
ogi,Montiaceae,Montia linearis,Montia linearis,"Grassy bluffs, mossy seeps. Seen occasionally ion wet plowed ground. All islands.",,,AS,complete,accepted,78122,Montia linearis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,linearis,,
ogi,Montiaceae,Montia parvifolia,Montia parvifolia,"Stream banks and shady seeps on rocky outcrops, isolated mossy boulders. All islands.","recorded by HJ: Montia parvifolia var. flagellaris, syn. M.parvifolia in FPNW2",,AS,complete,accepted,78123,Montia parvifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Montia,parvifolia,,
ogi,Nymphaeaceae,Nuphar polysepala,Nuphar polysepala,Ponds and shallow lakes; all islands.,,,,remaining,accepted,78234,Nuphar polysepala,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,,Nymphaeaceae,,,Nuphar,polysepala,,
ogi,Nymphaeaceae,Nymphaea odorata,Nymphaea odorata,HJ lakes in Whalers Bay-Bellhouse Bay fault. No collection.,,,,remaining,accepted,51119,Nymphaea odorata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,,Nymphaeaceae,,,Nymphaea,odorata,,
ogi,Onagraceae,Chamaenerion angustifolium,Chamaenerion angustifolium,"Disturbed ground, burns, all islands.",,,,remaining,accepted,564969,Chamaenerion angustifolium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Chamaenerion,angustifolium,,
ogi,Onagraceae,Circaea alpina ssp. pacifica,Circaea alpina pacifica,"Cool, damp woods, all islands.",,,,remaining,accepted,79729,Circaea alpina pacifica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Circaea,alpina,Circaea alpina pacifica,
ogi,Onagraceae,Clarkia amoena,Clarkia amoena,"Grassy bluffs, all islands. Vars. caurina and lindelyi both reported for Galiano.",,,,remaining,accepted,61048,Clarkia amoena,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Clarkia,amoena,,
ogi,Onagraceae,Clarkia quadrivulnera,Clarkia purpurea quadrivulnera,HJ and MF Brown Ridge Saturna 2006.,,,,remaining,invalid,57146,Clarkia purpurea quadrivulnera,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Clarkia,purpurea,Clarkia purpurea quadrivulnera,
ogi,Onagraceae,Epilobium brachycarpum,Epilobium brachycarpum,"Roadsides, grassy bluffs, all islands.",,,,remaining,accepted,52971,Epilobium brachycarpum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,brachycarpum,,
ogi,Onagraceae,Epilobium ciliatum,Epilobium ciliatum,"Wet meadows, fens, wet land edges, all islands.",,,,remaining,accepted,53050,Epilobium ciliatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,ciliatum,,
ogi,Onagraceae,Epilobium densiflorum,Epilobium densiflorum,"HJ Roadside ditch, Bedwell Harbour Road 1981, Huggins Millard Learning Centre, Galiano 2016.",,,,remaining,accepted,57149,Epilobium densiflorum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,densiflorum,,
ogi,Onagraceae,Epilobium hallianum,Epilobium hallianum,"FL Prevost Island 2004, FL wet field, S Pender 2006.",,,,remaining,accepted,76831,Epilobium hallianum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,hallianum,,
ogi,Onagraceae,Epilobium hornemannii ssp. hornemannii,Epilobium hornemannii hornemannii,"HJ Satuna Island in roadside ditch in structural stage 5 Pseudotsuga menziesii forest - Gaultheria shallon forest with Elymus glaucus, Veronica serpyillifolia, Senecio jacobei & Prunella vulgaris, slope 5% S30W. 1998.",,,,remaining,accepted,79829,Epilobium hornemannii hornemannii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,hornemannii,Epilobium hornemannii hornemannii,
ogi,Onagraceae,Epilobium minutum,Epilobium minutum,"Grassy bluffs, ledges and banks, all islands. Galiano reports E. foliosum and E. minutum now combined under E. m. Straley Bluffs Park, Galiano 1988.",,,,remaining,accepted,57150,Epilobium minutum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,minutum,,
ogi,Onagraceae,Ludwigia palustris,Ludwigia palustris,"HLR Ecological Reserve 128 Sphagnum Bog report, Galiano.",,,AS,complete,accepted,60221,Ludwigia palustris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Ludwigia,palustris,,
ogi,Onagraceae,Oenothera biennis,Oenothera biennis,"Saturna roadside ditches Lyall Harbour. Not persisting. AS Cable Bay Farm, Galiano 2018.",,,,remaining,accepted,62207,Oenothera biennis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Oenothera,biennis,,
ogi,Ophioglossaceae,Botrypus virginianus,Botrypus virginianus,"Few roadside collections, Mayne Island.",,,,remaining,accepted,75855,Botrypus virginianus,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrypus,virginianus,,
ogi,Ophioglossaceae,Ophioglossum pusillum,Ophioglossum pusillum,Two locations Saturna at edge of Carex obnupta fens.,,,,remaining,accepted,59889,Ophioglossum pusillum,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Ophioglossoideae,,Ophioglossum,pusillum,,
ogi,Ophioglossaceae,Sceptridium multifidum,Sceptridium multifidum,"Occasional, moist swales, fens and meadow, Saturna, Mayne, Galiano. AC S Pender.",,,,remaining,accepted,78990,Sceptridium multifidum,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Sceptridium,multifidum,,
ogi,Orchidaceae,Calypso bulbosa var. occidentalis,Calypso bulbosa occidentalis,"Mossy spots, shaded mature forest, all islands",,,AS,complete,accepted,57724,Calypso bulbosa occidentalis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Calypso,bulbosa,,Calypso bulbosa occidentalis
ogi,Orchidaceae,Corallorhiza maculata var. occidentalis,Corallorhiza maculata occidentalis,"Moist or dry coniferous forest throughout. All islands. Var. occidentalis and ozettensis reported for Galiano. Var. ozettensis collection M Donovan Quadra Hill, Galiano",,,AS,complete,accepted,80615,Corallorhiza maculata occidentalis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,maculata,,Corallorhiza maculata occidentalis
ogi,Orchidaceae,Corallorhiza maculata var. ozettensis,Corallorhiza maculata ozettensis,"MD Galiano, Quadra Hill 2015, AS Galiano, Georgeson Bay 2018.",,,AS,complete,accepted,452199,Corallorhiza maculata ozettensis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,maculata,,Corallorhiza maculata ozettensis
ogi,Orchidaceae,Corallorhiza mertensiana,Corallorhiza mertensiana,Saturna R.W. Pillsbury 1957. Macoun Mayne 1914. Sczcawinski considers Mayne coll as tending to C. maculata.,,,AS,complete,accepted,49444,Corallorhiza mertensiana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,mertensiana,,
ogi,Orchidaceae,Corallorhiza striata var. striata,Corallorhiza striata striata,"Galiano creek valley draining into Georgeson Bay. AS Bluffs Park, Galiano 2018. C Matthews Mayne 2020. L Baile Clam Bay Rd, N Pender 2020.",,,AS,complete,accepted,131215,Corallorhiza striata striata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,striata,,Corallorhiza striata striata
ogi,Orchidaceae,Epipactis helleborine,Epipactis helleborine,"Ecapee from cultivation and spreading in dry, shady Fir-Arbutus woods Saturna, Galiano. Ben Kadel iNaturalist observation S Pender.",,,,remaining,accepted,50717,Epipactis helleborine,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Epipactis,helleborine,,
ogi,Orchidaceae,Goodyera oblongifolia,Goodyera oblongifolia,Moist or semidry moss floored coniferous forest; throughout All islands,,,,remaining,accepted,50719,Goodyera oblongifolia,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Cranichideae,Goodyera,oblongifolia,,
ogi,Orchidaceae,Neottia banksiana,Neottia banksiana,HJ Saturna 1998 mossy floored 130 year old second growth forest.,,,,remaining,accepted,131227,Neottia banksiana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Neottia,banksiana,,
ogi,Orchidaceae,Neottia cordata,Neottia cordata,"Very common under dense Salal in second growth forests, all islands.",,,,remaining,accepted,204364,Neottia cordata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Neottieae,Neottia,cordata,,
ogi,Orchidaceae,Platanthera elegans ssp. elegans,Platanthera elegans elegans,"Dry, open forest, ridges. Saturna, Mayne Galiano, Blunden. Saturna and Galiano collections previously identified as Habenaria maritima and Habenaria unalachensis var. maritima also S. Pender.",,,,remaining,accepted,840643,Platanthera elegans elegans,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,elegans,Platanthera elegans elegans,
ogi,Orchidaceae,Platanthera elongata,Platanthera elongata,Magner Galiano 2015 location?,,,,remaining,accepted,551466,Platanthera elongata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,elongata,,
ogi,Orchidaceae,Platanthera transversa,Platanthera transversa,"HJ Saturna 1973. Magner Galiano 2016. there are now 16 collections/observations annotated as P.transversa from Galiano on iNaturalist. The Province lists it for BGxhICHdwMHmm. However, the orchid is recognized in WA. The Burke herbarium website appears to include records from the San Juans? See A. S. Pope s.n 5 Jul 1904 WTU 5945A.",,,,remaining,accepted,355392,Platanthera transversa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,transversa,,
ogi,Orchidaceae,Platanthera unalascensis,Platanthera unalascensis,"Grassy, open places, dry coniferous forests, all islands.",,,,remaining,accepted,840638,Platanthera unalascensis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,unalascensis,,
ogi,Orchidaceae,Spiranthes romanzoffiana,Spiranthes romanzoffiana,"Open, grassy places and parklands. All islands.",,,,remaining,accepted,50743,Spiranthes romanzoffiana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Cranichideae,Spiranthes,romanzoffiana,,
ogi,Orobanchaceae,Aphyllon californicum ssp. californicum,Aphyllon californicum californicum,"Parasitic on Grindelia, usually near shore line, all islands.",,,,remaining,accepted,802465,Aphyllon californicum californicum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Aphyllon,californicum,Aphyllon californicum californicum,
ogi,Orobanchaceae,Aphyllon purpureum,Aphyllon purpureum,"Parasitic on Sedum and occasionally on Lithophragma, all islands.",,,AS,complete,accepted,739040,Aphyllon purpureum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Orobancheae,Aphyllon,purpureum,,
ogi,Orobanchaceae,Bellardia viscosa,Bellardia viscosa,"Roadsides, farm fields, pasture, all islands.",,,,remaining,accepted,537967,Bellardia viscosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Orobanchaceae,,Rhinantheae,Bellardia,viscosa,,
