area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed,review_completed,Name.Status,Referred.iNaturalist.Id,Referred.iNaturalist.Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
ssi,Rosaceae,Fragaria vesca ssp. californica,Fragaria vesca californica,"Wooded areas, streambanks, and open grassland; common throughout.",,,,remaining,accepted,61095,Fragaria vesca californica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Fragaria,vesca,Fragaria vesca californica,
ssi,Rosaceae,Fragaria virginiana ssp. glauca,Fragaria virginiana glauca,"HJ Isabella Islets 1996, ICS Mt Maxwell, TRA Fernwood.",,,,remaining,accepted,117496,Fragaria virginiana glauca,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Fragaria,virginiana,Fragaria virginiana glauca,
ssi,Rosaceae,Geum macrophyllum,Geum macrophyllum,"Moist, shady ground; widely distributed throughout.",,,,remaining,accepted,77266,Geum macrophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Colurieae,Geum,macrophyllum,,
ssi,Rosaceae,Holodiscus discolor var. discolor,Holodiscus discolor discolor,"Mesic forest, roadsides.",,,,remaining,accepted,80941,Holodiscus discolor discolor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Holodiscus,discolor,,Holodiscus discolor discolor
ssi,Rosaceae,Malus fusca,Malus fusca,"Moist woods, banks, and margins of lakes.",,,,remaining,accepted,77948,Malus fusca,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Malus,fusca,,
ssi,Rosaceae,Oemleria cerasiformis,Oemleria cerasiformis,"Open woods, roadsides; common throughout.",,,,remaining,accepted,53419,Oemleria cerasiformis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Exochordeae,Oemleria,cerasiformis,,
ssi,Rosaceae,Physocarpus capitatus,Physocarpus capitatus,"Moist woods, streambanks and lake margins.",,,,remaining,accepted,57249,Physocarpus capitatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Neillieae,Physocarpus,capitatus,,
ssi,Rosaceae,Potentilla anglica,Potentilla anglica,FL Fulford-Ganges Road grassy roadside along ditch 2010.,,,,remaining,accepted,78718,Potentilla anglica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,anglica,,
ssi,Rosaceae,Potentilla anserina ssp. pacifica,Argentina pacifica,"Mud flats, wet meadowland, margins of ponds and streams.",,,,remaining,unaccepted,524900,Argentina pacifica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Argentina,pacifica,,
ssi,Rosaceae,Potentilla gracilis var. gracilis,Potentilla gracilis gracilis,ICS Beaver Point - observed there HJ 1996.,,,,remaining,accepted,81286,Potentilla gracilis gracilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,gracilis,,Potentilla gracilis gracilis
ssi,Rosaceae,Potentilla norvegica,Potentilla norvegica,ICS collection location?,,,,remaining,accepted,55732,Potentilla norvegica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Potentilla,norvegica,,
ssi,Rosaceae,Poterium sanguisorba,Sanguisorba minor,"Waste places, disturbed ground.",,,,remaining,unaccepted,55736,Sanguisorba minor,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Agrimonieae,Sanguisorba,minor,,
ssi,Rosaceae,Prunus cerasifera,Prunus cerasifera,Straley Vesuvius Ferry Dock 1989.,,,,remaining,accepted,55837,Prunus cerasifera,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,cerasifera,,
ssi,Rosaceae,Prunus domestica,Prunus domestica,iNaturalist report Long Harbour Rd 2019.,,"on list of non-established plants in BC (AS); we still have retained on the established (SJI) flora, with the following description. “Rare garden escape, primarily San Juan, also Skull, Blind, and Matia"" (PD)",,in progress,accepted,63735,Prunus domestica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,domestica,,
ssi,Rosaceae,Prunus emarginata,Prunus emarginata,"Moist, northern slope forest.",,,,remaining,accepted,63905,Prunus emarginata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,emarginata,,
ssi,Rosaceae,Prunus virginiana,Prunus virginiana,"TRA Fulford, CFN 1930, AC Mt Maxwell 1970.",,,,remaining,accepted,54835,Prunus virginiana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,virginiana,,
ssi,Rosaceae,Rosa canina,Rosa canina,"Zika Southey Point In hayfield, damp ground, full sun 2003. TRA, ICS locations?",,,,remaining,accepted,55884,Rosa canina,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,canina,,
ssi,Rosaceae,Rosa gymnocarpa,Rosa gymnocarpa,Mesic forest throughout.,,,,remaining,accepted,53441,Rosa gymnocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,gymnocarpa,,
ssi,Rosaceae,Rosa nutkana,Rosa nutkana,"Wetland edges, shoreline wet spots.",,,,remaining,accepted,78883,Rosa nutkana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,nutkana,,
ssi,Rosaceae,Rosa pisocarpa,Rosa pisocarpa,location? collector?,,,,remaining,accepted,78885,Rosa pisocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,pisocarpa,,
ssi,Rosaceae,Rosa rubiginosa,Rosa rubiginosa,"Farm fields, hedgerows.",,,,remaining,accepted,78886,Rosa rubiginosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,rubiginosa,,
ssi,Rosaceae,Rubus armeniacus,Rubus armeniacus,Question if can be separated from bifrons-discolor.,,,,remaining,accepted,61317,Rubus armeniacus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,armeniacus,,
ssi,Rosaceae,Rubus bifrons,Rubus bifrons,"Farm fields, meadow, disturbed forest.",,,,remaining,accepted,168025,Rubus bifrons,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,bifrons,,
ssi,Rosaceae,Rubus laciniatus,Rubus laciniatus,TRA Fulford,,,,remaining,accepted,78891,Rubus laciniatus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,laciniatus,,
ssi,Rosaceae,Rubus leucodermis,Rubus leucodermis,"Disturbed forest, forest edges.",,,,remaining,accepted,63960,Rubus leucodermis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,leucodermis,,
ssi,Rosaceae,Rubus nutkanus,Rubus parviflorus,"Damp, shady woods.",,,,remaining,unaccepted,51646,Rubus parviflorus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,parviflorus,,
ssi,Rosaceae,Rubus spectabilis,Rubus spectabilis,"Borders of woods and open to wooded, moist areas.",,,,remaining,accepted,47543,Rubus spectabilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,spectabilis,,
ssi,Rosaceae,Rubus ursinus,Rubus ursinus,"Farm fields, meadow, disturbed forest.",,,,remaining,accepted,53445,Rubus ursinus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,ursinus,,
ssi,Rosaceae,Sorbus aucuparia,Sorbus aucuparia,"Occasional escapee from cultivation. Farm fields, settled areas",,,,remaining,accepted,56063,Sorbus aucuparia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,aucuparia,,
ssi,Rosaceae,Spiraea douglasii,Spiraea douglasii,"Swamps, bogs, lake margins, and wet, swampy places.",,,,remaining,accepted,62493,Spiraea douglasii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,douglasii,,
ssi,Rubiaceae,Galium aparine,Galium aparine,"Lowland disturbed forest, woodland.",,,,remaining,accepted,53059,Galium aparine,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,aparine,,
ssi,Rubiaceae,Galium mollugo,Galium mollugo,HJ edge of field near Ganges 1980.,,,,remaining,accepted,77206,Galium mollugo,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,mollugo,,
ssi,Rubiaceae,Galium odoratum,Galium odoratum,"FL Grassy roadside, under shrubby border, planted with trees along seashore Fulford 1996.",,,,remaining,accepted,56065,Galium odoratum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,odoratum,,
ssi,Rubiaceae,Galium trifidum,Galium trifidum,"Fens, ponds, quiet standing water.",,,,remaining,accepted,77216,Galium trifidum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,trifidum,,
ssi,Rubiaceae,Galium triflorum,Galium triflorum,Open mesic forest.,,,,remaining,accepted,53065,Galium triflorum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,triflorum,,
ssi,Rubiaceae,Sherardia arvensis,Sherardia arvensis,"Waste ground, lawns, roadside, also open, grassy bluffs.",,,,remaining,accepted,47691,Sherardia arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Sherardia,arvensis,,
ssi,Salicaceae,Populus tremuloides,Populus tremuloides,"Occasional dry ridges, shoreline benchs.",,,,remaining,accepted,54840,Populus tremuloides,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Populus,tremuloides,,
ssi,Salicaceae,Populus trichocarpa,Populus trichocarpa,Occasional near wetlands.,,,,remaining,accepted,78699,Populus trichocarpa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Populus,trichocarpa,,
ssi,Salicaceae,Salix fragilis,Salix × fragilis,RDB Weston Lake 1971,,,,remaining,unaccepted,495238,Salix × fragilis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,,,
ssi,Salicaceae,Salix geyeriana,Salix geyeriana,TRA Ganges 1957 TCB re-identifed as S. scouleriana. HJ possible in sphagnum lake below Mt Bruce.,,,,remaining,accepted,78940,Salix geyeriana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,geyeriana,,
ssi,Salicaceae,Salix hookeriana,Salix hookeriana,"Rocky bluffs near salt water and other maritime habitat. TRA Cusheon Lake, Robert's Lake",,,,remaining,accepted,78941,Salix hookeriana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,hookeriana,,
ssi,Salicaceae,Salix lasiandra,Salix lasiandra,"Along banks, wet swales and margins of lakes.",,,,remaining,accepted,78943,Salix lasiandra,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,lasiandra,,
ssi,Salicaceae,Salix scouleriana,Salix scouleriana,"Lowland forest, along streams and wet places.",,,,remaining,accepted,71076,Salix scouleriana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,scouleriana,,
ssi,Salicaceae,Salix sitchensis,Salix sitchensis,Ripparian and lake shores. RDB Weston Lake 1971.,,,,remaining,accepted,61100,Salix sitchensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,sitchensis,,
ssi,Sapindaceae,Acer glabrum var. douglasii,Acer glabrum douglasii,"Moist woods, rocky slopes, shores.",,,,remaining,accepted,181694,Acer glabrum douglasii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,,Sapindaceae,,,Acer,glabrum,,Acer glabrum douglasii
ssi,Sapindaceae,Acer macrophyllum,Acer macrophyllum,"On edges of coniferous forest, damp woods, shoreline slopes.",,,,remaining,accepted,48227,Acer macrophyllum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,,Sapindaceae,,,Acer,macrophyllum,,
ssi,Saxifragaceae,Heuchera micrantha var. diversifolia,Heuchera micrantha diversifolia,"Moist, rocky slopes, crevices.",,,,remaining,accepted,51344,Heuchera micrantha diversifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Heuchera,micrantha,,Heuchera micrantha diversifolia
ssi,Saxifragaceae,Lithophragma glabrum,Lithophragma glabrum,"Exposed, grassy bluffs.",,,,remaining,accepted,77789,Lithophragma glabrum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Lithophragma,glabrum,,
ssi,Saxifragaceae,Lithophragma parviflorum,Lithophragma parviflorum,"Open, rocky places and rocky outcrops.",,,,remaining,accepted,77791,Lithophragma parviflorum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Lithophragma,parviflorum,,
ssi,Saxifragaceae,Micranthes ferruginea,Micranthes ferruginea,"ICS location ? A&OC have it at Graves Point, Crofton.",,,,remaining,accepted,78024,Micranthes ferruginea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Micrantheae,Micranthes,ferruginea,,
ssi,Saxifragaceae,Micranthes integrifolia,Micranthes integrifolia,Grassy bluffs with seepage.,,,,remaining,accepted,78027,Micranthes integrifolia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Micrantheae,Micranthes,integrifolia,,
ssi,Saxifragaceae,Micranthes rufidula,Micranthes rufidula,HJ Mt Maxwell ER #37 1996 Abundant in seepy meadows Erskine Point 1998.,,,,remaining,accepted,357949,Micranthes rufidula,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Micrantheae,Micranthes,rufidula,,
ssi,Saxifragaceae,Pectiantia ovalis,Brewerimitella ovalis,"Steep creek canyons, north slope of Mt Bruce.",,,,remaining,unaccepted,1424143,Brewerimitella ovalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Brewerimitella,ovalis,,
ssi,Saxifragaceae,Saxifraga cespitosa,Saxifraga cespitosa,"Steep, shaded rocky slopes with seepage.",,,,remaining,accepted,78985,Saxifraga cespitosa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,cespitosa,,
ssi,Saxifragaceae,Tellima grandiflora,Tellima grandiflora,"Damp, shady woods, valley bottoms, throughout.",,,,remaining,accepted,51655,Tellima grandiflora,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Tellima,grandiflora,,
ssi,Saxifragaceae,Tiarella trifoliata var. laciniata,Tiarella trifoliata laciniata,"Wet lowland forest, stream valleys.",,,,remaining,accepted,51650,Tiarella trifoliata laciniata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Tiarella,trifoliata,,Tiarella trifoliata laciniata
ssi,Saxifragaceae,Tiarella trifoliata var. trifoliata,Tiarella trifoliata trifoliata,"Wet lowland forest, stream valleys.",,,,remaining,accepted,51649,Tiarella trifoliata trifoliata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Tiarella,trifoliata,,Tiarella trifoliata trifoliata
ssi,Scrophulariaceae,Buddleja davidii,Buddleja davidii,HJ Fulford 1979,,,,remaining,accepted,75916,Buddleja davidii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Scrophulariaceae,,Buddlejeae,Buddleja,davidii,,
ssi,Scrophulariaceae,Verbascum thapsus,Verbascum thapsus,roadsides and waste places; spreading onto grassy bluffs.,,,,remaining,accepted,59029,Verbascum thapsus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Scrophulariaceae,,Scrophularieae,Verbascum,thapsus,,
ssi,Selaginellaceae,Selaginella wallacei,Selaginella wallacei,Exposed rocky bluffs and slopes; common throughout.,,,,remaining,accepted,63875,Selaginella wallacei,Plantae,Tracheophyta,,,Lycopodiopsida,,,Selaginellales,,,,Selaginellaceae,,,Selaginella,wallacei,,
ssi,Solanaceae,Datura stramonium,Datura stramonium,HJ Waste ground Fulford Valley,,,,remaining,accepted,55854,Datura stramonium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Datureae,Datura,stramonium,,
ssi,Solanaceae,Solanum dulcamara,Solanum dulcamara,"Fen, wetland edges. TRA Bullocks Lake date?",,,,remaining,accepted,55620,Solanum dulcamara,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,dulcamara,,
ssi,Solanaceae,Solanum nigrum,Solanum nigrum,Waste ground.,,,,remaining,accepted,79141,Solanum nigrum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,nigrum,,
ssi,Solanaceae,Solanum physalifolium var. nitidibaccatum,Solanum physalifolium nitidibaccatum,"Disturbed ground, roadsides.",,,,remaining,unaccepted,406080,Solanum nitidibaccatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,nitidibaccatum,,
ssi,Taxaceae,Taxus brevifolia,Taxus brevifolia,Occasional throughout mesic forest.,,,,remaining,accepted,55209,Taxus brevifolia,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Taxaceae,,,Taxus,brevifolia,,
ssi,Thymelaeaceae,Daphne laureola,Daphne laureola,Spreading into mesic forest,,,,remaining,accepted,127391,Daphne laureola,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Thymelaeaceae,,,Daphne,laureola,,
ssi,Tofieldiaceae,Triantha glutinosa,Triantha glutinosa,TRA Cranberry Bog 1957. (E-Flora map shows record incorrectly near Port Townsend).,,,,remaining,accepted,169913,Triantha glutinosa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,,Tofieldiaceae,,,Triantha,glutinosa,,
ssi,Typhaceae,Sparganium angustifolium,Sparganium angustifolium,"Weston Lake, Warrington 1976.",,,,remaining,accepted,79161,Sparganium angustifolium,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Typhaceae,,,Sparganium,angustifolium,,
ssi,Typhaceae,Sparganium emersum,Sparganium emersum,"Quiet water, lakes and ponds.",,,,remaining,accepted,62575,Sparganium emersum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Typhaceae,,,Sparganium,emersum,,
ssi,Typhaceae,Typha latifolia,Typha latifolia,"Shallow standing water, fens, lakes and ponds",,,,remaining,accepted,48685,Typha latifolia,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Typhaceae,,,Typha,latifolia,,
ssi,Urticaceae,Urtica dioica,Urtica dioica,Moist ground in wooded or shady areas; common throughout.,,=Urtica gracilis ssp. gracilis?,AS,in progress,accepted,51884,Urtica dioica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Urticaceae,,,Urtica,dioica,,
ssi,Viburnaceae,Sambucus cerulea,Sambucus cerulea,"TRA St Marys Lake, ICS south side of Mt Bruce dates?",,,,remaining,accepted,143799,Sambucus cerulea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,,Viburnaceae,,,Sambucus,cerulea,,
ssi,Viburnaceae,Sambucus racemosa var. arborescens,Sambucus racemosa arborescens,"Open woods, thickets, along the roadsides and edges of woods.",,,,remaining,accepted,543175,Sambucus racemosa arborescens,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,,Viburnaceae,,,Sambucus,racemosa,,Sambucus racemosa arborescens
ssi,Viburnaceae,Viburnum edule,Viburnum edule,location? Collector?,,,,remaining,accepted,79499,Viburnum edule,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,,Viburnaceae,,,Viburnum,edule,,
ssi,Violaceae,Viola adunca,Viola adunca,Calder Mt Maxwell 1961. HJ Isabella Point no coll.,,,,remaining,accepted,53328,Viola adunca,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Violaceae,,,Viola,adunca,,
ssi,Violaceae,Viola glabella,Viola glabella,Moist woods and along streams.,,,,remaining,accepted,71113,Viola glabella,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Violaceae,,,Viola,glabella,,
ssi,Violaceae,Viola howellii,Viola howellii,GD North End Road date? ICS North End Road 1977,,,,remaining,accepted,79510,Viola howellii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Violaceae,,,Viola,howellii,,
ssi,Violaceae,Viola langsdorffii,Viola langsdorffii,HJ Ford Lake 1999 in sedge fen drainage channel and Phalaris arundinaceae flood plain of lake with Carex obnupta.,,,,remaining,accepted,79511,Viola langsdorffii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Violaceae,,,Viola,langsdorffii,,
ssi,Violaceae,Viola nuttallii var. praemorsa,Viola nuttallii praemorsa,HJ Mt Tuam grassy south ridge 1980. HLR same 1995. Mt Maxwell 1985,,,,remaining,unaccepted,80276,Viola praemorsa praemorsa,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Violaceae,,,Viola,praemorsa,,Viola praemorsa praemorsa
ssi,Violaceae,Viola palustris,Viola palustris,"Fens, bogs and swampy meadows.",,,,remaining,accepted,79514,Viola palustris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Violaceae,,,Viola,palustris,,
ssi,Violaceae,Viola sempervirens,Viola sempervirens,Open upland forest.,,,,remaining,accepted,55342,Viola sempervirens,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Violaceae,,,Viola,sempervirens,,
